Artifact of the Devious,Artifacts,1,149,PrimalItemArtifact_04_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Artifacts/PrimalItemArtifact_04.PrimalItemArtifact_04'
Artifact of the Devourer,Artifacts,1,152,PrimalItemArtifact_07_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Artifacts/PrimalItemArtifact_07.PrimalItemArtifact_07'
Artifact of the Gatekeeper,Artifacts,1,-,PrimalItemArtifactSE_01_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Artifacts/PrimalItemArtifactSE_01.PrimalItemArtifactSE_01'
Artifact of the Hunter,Artifacts,1,146,PrimalItemArtifact_01_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Artifacts/PrimalItemArtifact_01.PrimalItemArtifact_01'
Artifact of the Immune,Artifacts,1,153,PrimalItemArtifact_08_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Artifacts/PrimalItemArtifact_08.PrimalItemArtifact_08'
Artifact of the Lost,Artifacts,1,-,PrimalItemArtifactAB_4_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Artifacts/PrimalItemArtifactAB_4.PrimalItemArtifactAB_4'
Artifact of the Massive,Artifacts,1,148,PrimalItemArtifact_03_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Artifacts/PrimalItemArtifact_03.PrimalItemArtifact_03'
Artifact of the Pack,Artifacts,1,147,PrimalItemArtifact_02_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Artifacts/PrimalItemArtifact_02.PrimalItemArtifact_02'
Artifact of the Shadows,Artifacts,1,-,PrimalItemArtifactAB_2_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Artifacts/PrimalItemArtifactAB_2.PrimalItemArtifactAB_2'
Artifact of the Skylord,Artifacts,1,151,PrimalItemArtifact_06_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Artifacts/PrimalItemArtifact_06.PrimalItemArtifact_06'
Artifact of the Stalker,Artifacts,1,-,PrimalItemArtifactAB_3_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Artifacts/PrimalItemArtifactAB_3.PrimalItemArtifactAB_3'
Artifact of the Strong,Artifacts,1,154,PrimalItemArtifact_09_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Artifacts/PrimalItemArtifact_09.PrimalItemArtifact_09'
Artifact of the Void,Artifacts,1,-,PrimalItemArtifact_Extinction_IceKaiju_C,Blueprint'/Game/Extinction/CoreBlueprints/Items/Artifacts/PrimalItemArtifact_Extinction_IceKaiju.PrimalItemArtifact_Extinction_IceKaiju'
Basilisk Scale,Artifacts,100,-,PrimalItemResource_ApexDrop_Basilisk_C,Blueprint'/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_ApexDrop_Basilisk.PrimalItemResource_ApexDrop_Basilisk'
Basilosaurus Blubber,Artifacts,100,-,PrimalItemResource_ApexDrop_Basilo_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_ApexDrop_Basilo.PrimalItemResource_ApexDrop_Basilo'
Corrupt Heart,Artifacts,100,-,PrimalItemResource_RareDrop_CorruptHeart_C,Blueprint'/Game/Extinction/CoreBlueprints/Resources/PrimalItemResource_RareDrop_CorruptHeart.PrimalItemResource_RareDrop_CorruptHeart'
Crystal Talon,Artifacts,100,-,PrimalItemResource_ApexDrop_CrystalWyvern_C,Blueprint'/Game/PrimalEarth/Dinos/CrystalWyvern/PrimalItemResource_ApexDrop_CrystalWyvern.PrimalItemResource_ApexDrop_CrystalWyvern'
Fire Talon,Artifacts,100,-,PrimalItemResource_ApexDrop_FireWyvern_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_ApexDrop_FireWyvern.PrimalItemResource_ApexDrop_FireWyvern'
Gasbags bladder,Artifacts,100,-,PrimalItemResource_ApexDrop_GasBag_C,Blueprint'/Game/Extinction/CoreBlueprints/Resources/PrimalItemResource_ApexDrop_GasBag.PrimalItemResource_ApexDrop_GasBag'
Giganotosaurus Heart,Artifacts,100,-,PrimalItemResource_ApexDrop_Giga_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_ApexDrop_Giga.PrimalItemResource_ApexDrop_Giga'
Golden Striped Megalodon Tooth,Artifacts,1,-,PrimalItemResource_RetrieveMegTooth_C,Blueprint'/Game/Genesis/Missions/Retrieve/RetrieveItems/MegTeeth/PrimalItemResource_RetrieveMegTooth.PrimalItemResource_RetrieveMegTooth'
Lightning Talon,Artifacts,100,-,PrimalItemResource_ApexDrop_LightningWyvern_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_ApexDrop_LightningWyvern.PrimalItemResource_ApexDrop_LightningWyvern'
Megalania Toxin,Artifacts,100,-,PrimalItemResource_ApexDrop_Megalania_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_ApexDrop_Megalania.PrimalItemResource_ApexDrop_Megalania'
Megalodon Tooth,Artifacts,100,156,PrimalItemResource_ApexDrop_Megalodon_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_ApexDrop_Megalodon.PrimalItemResource_ApexDrop_Megalodon'
Poison Talon,Artifacts,100,-,PrimalItemResource_ApexDrop_PoisonWyvern_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_ApexDrop_PoisonWyvern.PrimalItemResource_ApexDrop_PoisonWyvern'
Reaper King Pheromone Gland,Artifacts,1,-,PrimalItemResource_RetrieveReaperGland_C,Blueprint'/Game/Genesis/Missions/Retrieve/RetrieveItems/ReaperGland/PrimalItemResource_RetrieveReaperGland.PrimalItemResource_RetrieveReaperGland'
Reaper Pheromone Gland,Artifacts,100,-,PrimalItemResource_XenomorphPheromoneGland_C,Blueprint'/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_XenomorphPheromoneGland.PrimalItemResource_XenomorphPheromoneGland'
Rock Drake Feather,Artifacts,100,-,PrimalItemResource_ApexDrop_RockDrake_C,Blueprint'/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_ApexDrop_RockDrake.PrimalItemResource_ApexDrop_RockDrake'
Sarcosuchus Skin,Artifacts,100,-,PrimalItemResource_ApexDrop_Sarco_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_ApexDrop_Sarco.PrimalItemResource_ApexDrop_Sarco'
Sauropod Vertebra,Artifacts,100,158,PrimalItemResource_ApexDrop_Sauro_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_ApexDrop_Sauro.PrimalItemResource_ApexDrop_Sauro'
Specimen Implant,Artifacts,1,133,PrimalItem_StartingNote_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Notes/PrimalItem_StartingNote.PrimalItem_StartingNote'
Spinosaurus Sail,Artifacts,100,-,PrimalItemResource_ApexDrop_Spino_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_ApexDrop_Spino.PrimalItemResource_ApexDrop_Spino'
Therizino Claws,Artifacts,100,-,PrimalItemResource_ApexDrop_Theriz_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_ApexDrop_Theriz.PrimalItemResource_ApexDrop_Theriz'
Thylacoleo Hook-Claw,Artifacts,100,-,PrimalItemResource_ApexDrop_Thylaco_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_ApexDrop_Thylaco.PrimalItemResource_ApexDrop_Thylaco'
Titanoboa Venom,Artifacts,100,-,PrimalItemResource_ApexDrop_Boa_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_ApexDrop_Boa.PrimalItemResource_ApexDrop_Boa'
Tusoteuthis Tentacle,Artifacts,100,-,PrimalItemResource_ApexDrop_Tuso_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_ApexDrop_Tuso.PrimalItemResource_ApexDrop_Tuso'
Tyrannosaurus Arm,Artifacts,100,157,PrimalItemResource_ApexDrop_Rex_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_ApexDrop_Rex.PrimalItemResource_ApexDrop_Rex'
Yutyrannus Lungs,Artifacts,100,-,PrimalItemResource_ApexDrop_Yuty_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_ApexDrop_Yuty.PrimalItemResource_ApexDrop_Yuty'
Flashlight Attachment,Attachments,1,202,PrimalItemWeaponAttachment_Flashlight_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/WeaponAttachments/PrimalItemWeaponAttachment_Flashlight.PrimalItemWeaponAttachment_Flashlight'
Holo-Scope Attachment,Attachments,1,215,PrimalItemWeaponAttachment_HoloScope_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/WeaponAttachments/PrimalItemWeaponAttachment_HoloScope.PrimalItemWeaponAttachment_HoloScope'
Laser Attachment,Attachments,1,216,PrimalItemWeaponAttachment_Laser_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/WeaponAttachments/PrimalItemWeaponAttachment_Laser.PrimalItemWeaponAttachment_Laser'
Scope Attachment,Attachments,1,137,PrimalItemWeaponAttachment_Scope_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/WeaponAttachments/PrimalItemWeaponAttachment_Scope.PrimalItemWeaponAttachment_Scope'
Silencer Attachment,Attachments,1,203,PrimalItemWeaponAttachment_Silencer_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/WeaponAttachments/PrimalItemWeaponAttachment_Silencer.PrimalItemWeaponAttachment_Silencer'
Black Coloring,Coloring,100,64,PrimalItemDye_Black_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDye_Black.PrimalItemDye_Black'
Blue Coloring,Coloring,100,60,PrimalItemDye_Blue_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDye_Blue.PrimalItemDye_Blue'
Brick Coloring,Coloring,100,403,PrimalItemDye_Brick_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDye_Brick.PrimalItemDye_Brick'
Brown Coloring,Coloring,100,66,PrimalItemDye_Brown_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDye_Brown.PrimalItemDye_Brown'
Cantaloupe Coloring,Coloring,100,404,PrimalItemDye_Cantaloupe_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDye_Cantaloupe.PrimalItemDye_Cantaloupe'
Cyan Coloring,Coloring,100,67,PrimalItemDye_Cyan_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDye_Cyan.PrimalItemDye_Cyan'
Forest Coloring,Coloring,100,359,PrimalItemDye_Forest_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDye_Forest.PrimalItemDye_Forest'
Green Coloring,Coloring,100,59,PrimalItemDye_Green_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDye_Green.PrimalItemDye_Green'
Magenta Coloring,Coloring,100,402,PrimalItemDye_ActuallyMagenta_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDye_ActuallyMagenta.PrimalItemDye_ActuallyMagenta'
Mud Coloring,Coloring,100,405,PrimalItemDye_Mud_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDye_Mud.PrimalItemDye_Mud'
Navy Coloring,Coloring,100,406,PrimalItemDye_Navy_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDye_Navy.PrimalItemDye_Navy'
Olive Coloring,Coloring,100,407,PrimalItemDye_Olive_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDye_Olive.PrimalItemDye_Olive'
Orange Coloring,Coloring,100,63,PrimalItemDye_Orange_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDye_Orange.PrimalItemDye_Orange'
Parchment Coloring,Coloring,100,364,PrimalItemDye_Parchment_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDye_Parchment.PrimalItemDye_Parchment'
Pink Coloring,Coloring,100,361,PrimalItemDye_Pink_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDye_Pink.PrimalItemDye_Pink'
Purple Coloring,Coloring,100,68,PrimalItemDye_Magenta_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDye_Magenta.PrimalItemDye_Magenta'
Purple Coloring,Coloring,100,62,PrimalItemDye_Purple_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDye_Purple.PrimalItemDye_Purple'
Red Coloring,Coloring,100,58,PrimalItemDye_Red_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDye_Red.PrimalItemDye_Red'
Royalty Coloring,Coloring,100,362,PrimalItemDye_Royalty_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDye_Royalty.PrimalItemDye_Royalty'
Silver Coloring,Coloring,100,363,PrimalItemDye_Silver_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDye_Silver.PrimalItemDye_Silver'
Sky Coloring,Coloring,100,364,PrimalItemDye_Sky_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDye_Sky.PrimalItemDye_Sky'
Slate Coloring,Coloring,100,408,PrimalItemDye_Slate_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDye_Slate.PrimalItemDye_Slate'
Tan Coloring,Coloring,100,365,PrimalItemDye_Tan_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDye_Tan.PrimalItemDye_Tan'
Tangerine Coloring,Coloring,100,366,PrimalItemDye_Tangerine_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDye_Tangerine.PrimalItemDye_Tangerine'
White Coloring,Coloring,100,65,PrimalItemDye_White_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDye_White.PrimalItemDye_White'
Yellow Coloring,Coloring,100,61,PrimalItemDye_Yellow_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItemDye_Yellow.PrimalItemDye_Yellow'
Aggeravic Mushroom,Consumables,100,-,PrimalItemResource_CommonMushroom_C,Blueprint'/Game/Aberration/CoreBlueprints/Items/Consumables/PrimalItemResource_CommonMushroom.PrimalItemResource_CommonMushroom'
Air Drums Emote,Consumables,100,-,PrimalItemConsumable_UnlockEmote_AirDrum_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/BaseBPs/PrimalItemConsumable_UnlockEmote_AirDrum.PrimalItemConsumable_UnlockEmote_AirDrum'
Air Guitar Emote,Consumables,100,-,PrimalItemConsumable_UnlockEmote_AirGuitar_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/BaseBPs/PrimalItemConsumable_UnlockEmote_AirGuitar.PrimalItemConsumable_UnlockEmote_AirGuitar'
Amarberry,Consumables,100,116,PrimalItemConsumable_Berry_Amarberry_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_Berry_Amarberry.PrimalItemConsumable_Berry_Amarberry'
Aquatic Mushroom,Consumables,100,-,PrimalItemConsumable_Mushroom_Aquatic_C,Blueprint'/Game/Aberration/CoreBlueprints/Items/Consumables/PrimalItemConsumable_Mushroom_Aquatic.PrimalItemConsumable_Mushroom_Aquatic'
Archer Flex Emote,Consumables,100,-,PrimalItemConsumable_UnlockEmote_Flex2_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/BaseBPs/PrimalItemConsumable_UnlockEmote_Flex2.PrimalItemConsumable_UnlockEmote_Flex2'
Ascerbic Mushroom,Consumables,100,-,PrimalItemConsumable_Mushroom_Ascerbic_C,Blueprint'/Game/Aberration/CoreBlueprints/Items/Consumables/PrimalItemConsumable_Mushroom_Ascerbic.PrimalItemConsumable_Mushroom_Ascerbic'
Auric Mushroom,Consumables,100,-,PrimalItemConsumable_Mushroom_Auric_C,Blueprint'/Game/Aberration/CoreBlueprints/Items/Consumables/PrimalItemConsumable_Mushroom_Auric.PrimalItemConsumable_Mushroom_Auric'
Azulberry,Consumables,100,117,PrimalItemConsumable_Berry_Azulberry_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_Berry_Azulberry.PrimalItemConsumable_Berry_Azulberry'
Basic Augmented Kibble,Consumables,100,-,PrimalItemConsumable_Kibble_Base_XSmall_EX_C,Blueprint'/Game/Extinction/CoreBlueprints/Items/Consumables/PrimalItemConsumable_Kibble_Base_XSmall_EX.PrimalItemConsumable_Kibble_Base_XSmall_EX'
Basic Kibble,Consumables,100,-,PrimalItemConsumable_Kibble_Base_XSmall_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_Kibble_Base_XSmall.PrimalItemConsumable_Kibble_Base_XSmall'
Battle Tartare,Consumables,100,250,PrimalItemConsumable_Soup_BattleTartare_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_Soup_BattleTartare.PrimalItemConsumable_Soup_BattleTartare'
Beer Jar,Consumables,20,-,PrimalItemConsumable_BeerJar_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_BeerJar.PrimalItemConsumable_BeerJar'
Beer Liquid,Consumables,100,-,PrimalItemResource_Beer_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Beer.PrimalItemResource_Beer'
Belly Rub Emote,Consumables,100,-,PrimalItemConsumable_UnlockEmote_BellyRub_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/BaseBPs/PrimalItemConsumable_UnlockEmote_BellyRub.PrimalItemConsumable_UnlockEmote_BellyRub'
Bicep Smooch Emote,Consumables,100,-,PrimalItemConsumable_UnlockEmote_Flex1_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/BaseBPs/PrimalItemConsumable_UnlockEmote_Flex1.PrimalItemConsumable_UnlockEmote_Flex1'
Bio Toxin,Consumables,100,-,PrimalItemConsumable_JellyVenom_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_JellyVenom.PrimalItemConsumable_JellyVenom'
Broth of Enlightenment,Consumables,100,448,PrimalItemConsumable_TheHorn_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_TheHorn.PrimalItemConsumable_TheHorn'
Bug Repellant,Consumables,100,-,PrimalItemConsumable_BugRepellant_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_BugRepellant.PrimalItemConsumable_BugRepellant'
Bunny Hop Dance Emote,Consumables,100,-,PrimalItemConsumable_UnlockEmote_BunnyHopDance_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/BaseBPs/PrimalItemConsumable_UnlockEmote_BunnyHopDance.PrimalItemConsumable_UnlockEmote_BunnyHopDance'
Cactus Broth,Consumables,100,-,PrimalItemConsumable_CactusBuffSoup_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_CactusBuffSoup.PrimalItemConsumable_CactusBuffSoup'
Cactus Sap,Consumables,100,-,PrimalItemConsumable_CactusSap_C,Blueprint'/Game/ScorchedEarth/CoreBlueprints/Consumables/PrimalItemConsumable_CactusSap.PrimalItemConsumable_CactusSap'
Calien Soup,Consumables,100,225,PrimalItemConsumable_Soup_CalienSoup_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_Soup_CalienSoup.PrimalItemConsumable_Soup_CalienSoup'
Canteen (Empty),Consumables,1,374,PrimalItemConsumable_CanteenCraftable_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_CanteenCraftable.PrimalItemConsumable_CanteenCraftable'
Canteen (Full),Consumables,1,375,PrimalItemConsumable_CanteenRefill_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_CanteenRefill.PrimalItemConsumable_CanteenRefill'
Caroling Emote,Consumables,100,-,PrimalItemConsumable_UnlockEmote_Caroling_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/BaseBPs/PrimalItemConsumable_UnlockEmote_Caroling.PrimalItemConsumable_UnlockEmote_Caroling'
Citronal,Consumables,100,98,PrimalItemConsumable_Veggie_Citronal_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_Veggie_Citronal.PrimalItemConsumable_Veggie_Citronal'
Cooked Fish Meat,Consumables,30,-,PrimalItemConsumable_CookedMeat_Fish_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_CookedMeat_Fish.PrimalItemConsumable_CookedMeat_Fish'
Cooked Lamb Chop,Consumables,30,-,PrimalItemConsumable_CookedLambChop_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_CookedLambChop.PrimalItemConsumable_CookedLambChop'
Cooked Meat,Consumables,50,14,PrimalItemConsumable_CookedMeat_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_CookedMeat.PrimalItemConsumable_CookedMeat'
Cooked Meat Jerky,Consumables,50,293,PrimalItemConsumable_CookedMeat_Jerky_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_CookedMeat_Jerky.PrimalItemConsumable_CookedMeat_Jerky'
Cooked Prime Fish Meat,Consumables,30,-,PrimalItemConsumable_CookedPrimeMeat_Fish_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_CookedPrimeMeat_Fish.PrimalItemConsumable_CookedPrimeMeat_Fish'
Cooked Prime Meat,Consumables,30,249,PrimalItemConsumable_CookedPrimeMeat_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_CookedPrimeMeat.PrimalItemConsumable_CookedPrimeMeat'
Dance Emote,Consumables,100,-,PrimalItemConsumable_UnlockEmote_Dance_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/BaseBPs/PrimalItemConsumable_UnlockEmote_Dance.PrimalItemConsumable_UnlockEmote_Dance'
Enduro Stew,Consumables,100,223,PrimalItemConsumable_Soup_EnduroStew_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_Soup_EnduroStew.PrimalItemConsumable_Soup_EnduroStew'
Energy Brew,Consumables,100,53,PrimalItemConsumable_StaminaSoup_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_StaminaSoup.PrimalItemConsumable_StaminaSoup'
Evil Emote,Consumables,100,-,PrimalItemConsumable_UnlockEmote_Evil_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/BaseBPs/PrimalItemConsumable_UnlockEmote_Evil.PrimalItemConsumable_UnlockEmote_Evil'
Exceptional Augmented Kibble,Consumables,100,-,PrimalItemConsumable_Kibble_Base_XLarge_EX_C,Blueprint'/Game/Extinction/CoreBlueprints/Items/Consumables/PrimalItemConsumable_Kibble_Base_XLarge_EX.PrimalItemConsumable_Kibble_Base_XLarge_EX'
Exceptional Kibble,Consumables,100,-,PrimalItemConsumable_Kibble_Base_XLarge_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_Kibble_Base_XLarge.PrimalItemConsumable_Kibble_Base_XLarge'
Extraordinary Augmented Kibble,Consumables,100,-,PrimalItemConsumable_Kibble_Base_Special_EX_C,Blueprint'/Game/Extinction/CoreBlueprints/Items/Consumables/PrimalItemConsumable_Kibble_Base_Special_EX.PrimalItemConsumable_Kibble_Base_Special_EX'
Extraordinary Kibble,Consumables,100,-,PrimalItemConsumable_Kibble_Base_Special_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_Kibble_Base_Special.PrimalItemConsumable_Kibble_Base_Special'
Filled Fish Basket,Consumables,1,-,PrimalItem_FishBasketFilled_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/PrimalItem_FishBasketFilled.PrimalItem_FishBasketFilled'
Flip In Place Emote,Consumables,100,-,PrimalItemConsumable_UnlockEmote_Backflip_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/BaseBPs/PrimalItemConsumable_UnlockEmote_Backflip.PrimalItemConsumable_UnlockEmote_Backflip'
Flirty Emote,Consumables,100,-,PrimalItemConsumable_UnlockEmote_Flirt_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/BaseBPs/PrimalItemConsumable_UnlockEmote_Flirt.PrimalItemConsumable_UnlockEmote_Flirt'
Focal Chili,Consumables,100,227,PrimalItemConsumable_Soup_FocalChili_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_Soup_FocalChili.PrimalItemConsumable_Soup_FocalChili'
Food Coma Emote,Consumables,100,-,PrimalItemConsumable_UnlockEmote_FoodComa_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/BaseBPs/PrimalItemConsumable_UnlockEmote_FoodComa.PrimalItemConsumable_UnlockEmote_FoodComa'
Fria Curry,Consumables,100,226,PrimalItemConsumable_Soup_FriaCurry_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_Soup_FriaCurry.PrimalItemConsumable_Soup_FriaCurry'
Gacha Crystal,Consumables,1,-,PrimalItemConsumable_GachaPod_C,Blueprint'/Game/Extinction/Dinos/Gacha/PrimalItemConsumable_GachaPod.PrimalItemConsumable_GachaPod'
Giant Bee Honey,Consumables,1,-,PrimalItemConsumable_Honey_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/PrimalItemConsumable_Honey.PrimalItemConsumable_Honey'
Happy Clap Emote,Consumables,100,-,PrimalItemConsumable_UnlockEmote_HappyClap_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/BaseBPs/PrimalItemConsumable_UnlockEmote_HappyClap.PrimalItemConsumable_UnlockEmote_HappyClap'
Heart Emote,Consumables,100,-,PrimalItemConsumable_UnlockEmote_Heart_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/BaseBPs/PrimalItemConsumable_UnlockEmote_Heart.PrimalItemConsumable_UnlockEmote_HeartDO'
Hula Dance Emote,Consumables,100,-,PrimalItemConsumable_UnlockEmote_HulaDance_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/BaseBPs/PrimalItemConsumable_UnlockEmote_HulaDance.PrimalItemConsumable_UnlockEmote_HulaDance'
